,CBA-WBC,CBA-ANZ,CBA-NAB,CBA-MQG,WBC-ANZ,WBC-NAB,WBC-MQG,ANZ-NAB,ANZ-MQG,NAB-MQG
2015-06-16,0.0,0.0,0.0,0.23,0.0,0.0,0.35,0.0,0.03,0.3
2015-06-17,0.0,0.0,0.0,0.34,0.0,0.0,0.2,0.0,0.06,0.45
2015-06-18,0.0,0.0,0.0,0.31,0.0,0.0,0.35,0.0,0.05,0.36
2015-06-19,0.0,0.0,0.0,0.3,0.0,0.0,0.29,0.0,0.05,0.23
2015-06-22,0.0,0.0,0.0,0.32,0.0,0.0,0.34,0.0,0.06,0.27
2015-06-23,0.0,0.0,0.0,0.25,0.0,0.0,0.28,0.0,0.03,0.26
2015-06-24,0.0,0.0,0.0,0.12,0.0,0.0,0.28,0.0,0.01,0.3
2015-06-25,0.0,0.0,0.0,0.19,0.0,0.0,0.16,0.0,0.07,0.17
2015-06-26,0.0,0.0,0.0,0.1,0.0,0.0,0.18,0.0,0.02,0.09
2015-06-29,0.0,0.0,0.0,0.06,0.0,0.0,0.14,0.0,0.03,0.1
2015-06-30,0.0,0.0,0.0,0.07,0.0,0.0,0.2,0.0,0.03,0.11
2015-07-01,0.0,0.0,0.0,0.05,0.0,0.0,0.17,0.0,0.02,0.11
2015-07-02,0.0,0.0,0.0,0.08,0.0,0.0,0.05,0.0,0.0,0.11
2015-07-03,0.0,0.0,0.0,0.18,0.0,0.0,0.15,0.0,0.02,0.15
2015-07-06,0.0,0.0,0.0,0.09,0.0,0.0,0.11,0.0,0.0,0.09
2015-07-07,0.0,0.0,0.0,0.07,0.0,0.0,0.21,0.0,0.01,0.16
2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.09
2015-07-09,0.0,0.0,0.0,0.03,0.0,0.0,0.12,0.0,0.0,0.06
2015-07-10,0.0,0.0,0.0,0.02,0.0,0.0,0.11,0.0,0.0,0.06
2015-07-13,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.02,0.03
2015-07-14,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.02
2015-07-15,0.0,0.0,0.0,0.01,0.0,0.0,0.1,0.0,0.02,0.08
2015-07-16,0.0,0.0,0.0,0.06,0.0,0.0,0.04,0.0,0.0,0.03
2015-07-17,0.0,0.0,0.0,0.03,0.0,0.0,0.09,0.0,0.0,0.09
2015-07-20,0.0,0.0,0.0,0.03,0.0,0.0,0.23,0.0,0.0,0.09
2015-07-21,0.0,0.0,0.0,0.03,0.0,0.0,0.15,0.0,0.0,0.07
2015-07-22,0.0,0.0,0.0,0.02,0.0,0.0,0.28,0.0,0.01,0.06
2015-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.06
2015-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.02
2015-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.11
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.04,0.08
2015-07-29,0.0,0.0,0.0,0.03,0.0,0.0,0.2,0.0,0.01,0.02
2015-07-30,0.0,0.0,0.0,0.03,0.0,0.0,0.17,0.0,0.01,0.05
2015-07-31,0.0,0.0,0.0,0.03,0.0,0.0,0.17,0.0,0.01,0.12
2015-08-03,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.01,0.13
2015-08-04,0.0,0.0,0.0,0.01,0.0,0.0,0.37,0.0,0.03,0.12
2015-08-05,0.0,0.0,0.0,0.03,0.0,0.0,0.38,0.0,0.03,0.06
2015-08-06,0.0,0.0,0.0,0.02,0.0,0.0,0.27,0.0,0.02,0.06
2015-08-07,0.0,0.0,0.0,0.02,0.0,0.0,0.32,0.0,0.05,0.1
2015-08-10,0.0,0.0,0.0,0.05,0.0,0.0,0.38,0.0,0.07,0.12
2015-08-11,0.0,0.0,0.0,0.14,0.0,0.0,0.17,0.0,0.04,0.11
2015-08-12,0.0,0.0,0.0,0.11,0.0,0.0,0.17,0.0,0.03,0.15
2015-08-13,0.0,0.0,0.0,0.03,0.0,0.0,0.36,0.0,0.02,0.15
2015-08-14,0.0,0.0,0.0,0.12,0.0,0.0,0.22,0.0,0.01,0.23
2015-08-17,0.0,0.0,0.0,0.05,0.0,0.0,0.36,0.0,0.01,0.08
2015-08-18,0.0,0.0,0.0,0.05,0.0,0.0,0.4,0.0,0.05,0.1
2015-08-19,0.0,0.0,0.0,0.14,0.0,0.0,0.38,0.0,0.04,0.18
2015-08-20,0.0,0.0,0.0,0.04,0.0,0.0,0.46,0.0,0.04,0.44
2015-08-21,0.0,0.0,0.0,0.15,0.0,0.0,0.38,0.0,0.01,0.08
2015-08-24,0.0,0.0,0.0,0.03,0.0,0.0,0.3,0.0,0.01,0.08
2015-08-25,0.0,0.0,0.0,0.03,0.0,0.0,0.29,0.0,0.02,0.06
2015-08-26,0.0,0.0,0.0,0.03,0.0,0.0,0.35,0.0,0.02,0.1
2015-08-27,0.0,0.0,0.0,0.01,0.0,0.0,0.28,0.0,0.01,0.07
2015-08-28,0.0,0.0,0.0,0.03,0.0,0.0,0.36,0.0,0.03,0.06
2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.03,0.06
2015-09-01,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.05,0.05
