,CBA-WBC,CBA-ANZ,CBA-NAB,CBA-MQG,WBC-ANZ,WBC-NAB,WBC-MQG,ANZ-NAB,ANZ-MQG,NAB-MQG
2014-08-04,0.24161080725902284,0.2088657140016814,0.20395224404535206,0.04074334004190083,0.20650882256380476,0.2316506356742023,0.070924611960683,0.16770435269913664,0.13495963525954457,0.06840225564951274
2014-08-05,0.24325357666926184,0.20491608246488102,0.19677704335770652,0.04173188817028661,0.21052196939104473,0.23257107767000096,0.07320419720096805,0.17190963503454082,0.12960678297744943,0.06550334685886461
2014-08-06,0.24106535574982613,0.2260340443833515,0.19303442865057852,0.04878111392678841,0.20340993488790482,0.22432737936549207,0.07163776695955448,0.16650751584106716,0.12325907219536814,0.07771397812271674
2014-08-07,0.23908381561185843,0.23602443266006712,0.20942948372768,0.046430814997045156,0.20364090326643525,0.21513904987694965,0.07014427630735653,0.16520339095402048,0.11435088979821484,0.06502012755683362
2014-08-08,0.25126929819163557,0.2597812532237569,0.21577489938034522,0.04231049109496787,0.21618955758796954,0.22045656753640874,0.06772245350841288,0.17103971307330945,0.09899551881060376,0.05394092760467761
2014-08-11,0.2400996999518079,0.26921951468871586,0.20912023285121517,0.04421898762337362,0.18950218050586054,0.2206904264819476,0.0835180501406243,0.16056574917563649,0.10374456997505521,0.0567891342163267
2014-08-12,0.25330132651453563,0.2768658375033204,0.22163641586980298,0.037312766267066255,0.19184169565446707,0.224113702745667,0.07507451688048472,0.17183208312499398,0.10628533032065257,0.020294243674008117
2014-08-13,0.23215347589807656,0.2698372415769419,0.20581081192355044,0.03616991259262203,0.17699961084312643,0.21484022951877768,0.07177369073933915,0.16958778140910646,0.10486689982730657,0.02345912893187907
2014-08-14,0.23641877088903485,0.2678454554856803,0.19238765927505086,0.035794254792275604,0.16848402341425195,0.22189476080937376,0.07526782457370529,0.16396437045698065,0.10208493344137026,0.0215263212171819
2014-08-15,0.24144023770853185,0.2759392198792152,0.18780023310951965,0.05010749279891091,0.15755802839861643,0.21609251971843624,0.08286949942012556,0.16519518754605444,0.10228471512170056,0.014115935397578605
2014-08-18,0.23009518767363502,0.26967494490824184,0.17916755955117747,0.04758331709248287,0.1625186935896492,0.21730121877023922,0.09497478894069333,0.15171926037799022,0.09021135345360065,0.0019752261356109635
2014-08-19,0.22566569015816773,0.2787345454491933,0.17605915272281591,0.05306750329550103,0.16230167815941154,0.20519543858219436,0.09905633351538023,0.16059960535784512,0.07926556348436908,-0.007609960932775328
2014-08-20,0.22339066443869493,0.2744739545428573,0.17310184027722486,0.03697750992694915,0.1623219070459263,0.2079061225622696,0.10014027820347904,0.16152816586539132,0.06565654227249107,-0.0044686030499871965
2014-08-21,0.23078392180048946,0.2739681106813643,0.16286746655236128,0.03773091076183843,0.16110485855986445,0.20080071284828804,0.08567468031928072,0.1478021005696586,0.0679845346491903,-0.004421735446523023
2014-08-22,0.22686554881455412,0.27616714967641853,0.1701381644718858,0.032850942998624344,0.15528788790787607,0.19379259327275,0.08046129104900879,0.14299633461224648,0.05889963271552423,-0.01447593583518958
2014-08-25,0.2254422178107054,0.2779786032737831,0.17843823267472958,0.03381868149879508,0.1627540849243876,0.19527985654446955,0.09453945159987831,0.15449222991039058,0.07078280666358117,-0.02216271346924481
2014-08-26,0.23009554524373765,0.2895368102847886,0.1818566574302405,0.037326069910545545,0.16783110628546938,0.1965555025884349,0.09684373986871031,0.14322016551888117,0.06742861668677325,0.00539379302979337
2014-08-27,0.23082408149089417,0.27399387457817637,0.16928416502299237,0.03710171325030753,0.16089858494095544,0.18608433671199642,0.08410351396244775,0.13615350177735452,0.06619327449373036,0.006405172824653471
2014-08-28,0.22525865682985047,0.2780594542915421,0.17193767861911224,0.03769765890974708,0.15994087566207194,0.18255170893400252,0.08818611013255717,0.13409033906718149,0.0636609957761003,0.011699129179251422
2014-08-29,0.2245705560337088,0.2806555646709329,0.1715042695305189,0.04142287181106252,0.17433493187745142,0.18860230919751664,0.08221802861848415,0.13988020109591748,0.06607763834832192,0.010030647329207554
2014-09-01,0.2172665606610018,0.2860146015688674,0.16943348594096808,0.037668428774815466,0.17772910848794243,0.18460509703699635,0.07968320257587513,0.14876985409704035,0.07048770916185099,0.0016739121354210074
2014-09-02,0.22442866612796397,0.29273223011332894,0.16855428418090534,0.03613821379451365,0.1660640479296871,0.19981235753525728,0.07498305806915773,0.14438540320674398,0.06937235769739591,0.007418019639727325
2014-09-03,0.2165031587698265,0.2953396519160345,0.172477734830631,0.030855195532744295,0.184617196883899,0.20287729525947062,0.08119027616666963,0.139079032223425,0.059818778505072334,0.00862735438869966
2014-09-04,0.20614741122061364,0.2892477934486418,0.1659400691821653,0.03087961852682497,0.18470236579528265,0.20489365798212056,0.08042157545458384,0.12317807678749304,0.053746195390731,0.014024045283701492
2014-09-05,0.20730312372690185,0.2889355883181334,0.15668915675064143,0.033933572345279384,0.1831038017638944,0.2124668776800005,0.09216041571859868,0.1315376210178869,0.05215160132742236,0.021358124881387885
2014-09-08,0.20397370344512455,0.28231284013315217,0.15274621436295854,0.040463924745592905,0.16646188652144622,0.2007245405874758,0.08830993413403698,0.1109873142308948,0.04352666961852325,0.029140424500530893
2014-09-09,0.21447872520856648,0.28043077885208645,0.15669651293868836,0.03708466736731375,0.17680026686853534,0.2051802787097119,0.08424608254284771,0.11123035810302118,0.049821885239933916,0.03479429669551393
2014-09-10,0.20656271822330496,0.26582085383357,0.14756264931870366,0.044856014282220524,0.15948684559066084,0.20907496664998715,0.06826404937226349,0.09160945197222325,0.05221379332669218,0.03371638863999049
2014-09-11,0.19737983997487052,0.2667509583034282,0.14249530982798309,0.0439869894276359,0.15366786869518134,0.20417734063655857,0.0640413408565661,0.08862324704321489,0.03943161852896404,0.03529653114564457
2014-09-12,0.20098126328082588,0.275078563498261,0.1404714680774557,0.04804177859088221,0.16248940127932165,0.20479696112292367,0.07004314743567974,0.09480646209904497,0.043479883536289954,0.03871446669668788
2014-09-15,0.20134516850616535,0.29100052268003984,0.13986707923086472,0.04847640579698398,0.1761189582582321,0.20779827571099063,0.06347851899574364,0.10572439131337252,0.05032554900998254,0.032698907328029714
2014-09-16,0.19803115040925623,0.30673191474495776,0.12940850248234237,0.04677031764865336,0.18060794213904274,0.20456828323182696,0.059771553528931154,0.11278456909365198,0.04833615912061484,0.022375228945667347
2014-09-17,0.2091707275401249,0.3290005075465673,0.14706499870486356,0.05777360584855651,0.20641066535481967,0.22395765186715222,0.060788079277450224,0.11796916304765315,0.04032773311224047,0.02566361986441712
2014-09-18,0.21042247801754344,0.32434557383264984,0.1371493120965086,0.05786730212090352,0.20548126411658174,0.22948492096455575,0.06654790035185676,0.12355224781253193,0.03930225625164763,0.023730471731539193
2014-09-19,0.23615800547159616,0.3315663394287358,0.14485512777326282,0.05462170306616709,0.20383588687842913,0.21778887708775674,0.06090704655369494,0.12279482105243078,0.044940236638684405,0.03485673323629146
2014-09-22,0.24447572338545887,0.3413496121423749,0.16033706959089566,0.05259520925116545,0.20599446265615673,0.2219278148326811,0.05259696141848935,0.1343958526871698,0.029001141163870203,0.03609358371540927
2014-09-23,0.24696383109453035,0.3414145216524983,0.16281940003135476,0.04836312383367147,0.2078340219250312,0.22750410935989884,0.05434187207573049,0.13543597207366398,0.03661757331559823,0.024807982984829335
2014-09-24,0.25728489627448625,0.3453668799613897,0.1595858037554323,0.04073287036874573,0.20775205475999114,0.23828667300981543,0.05131875017979182,0.13812659455347975,0.044137726480258044,0.021093527953194746
2014-09-25,0.23392820822097593,0.3245398129120356,0.16888094973689816,0.0514281212968295,0.21446667609908698,0.23736254492827924,0.05352770150261699,0.13461254961839964,0.04080908005914985,0.019370029078803253
2014-09-26,0.22189191275356834,0.3198346241224077,0.1667402849381403,0.06207626337436101,0.21836114802268525,0.21714181400597998,0.059257093305442377,0.13923615296860148,0.04732891925309057,0.02437481428849897
2014-09-29,0.22732022718250966,0.3116950227807953,0.1709477581295944,0.05935535977054762,0.20364155958557073,0.2086645646207732,0.06637119336182407,0.15115381983426013,0.0362177789558793,0.016468602754742045
2014-09-30,0.2394302324913773,0.3239896828786659,0.16974098195022824,0.06837290835871324,0.22055515650569468,0.21554975294808632,0.057430679849787,0.1583231886142098,0.031100392445349456,0.03234197359008939
2014-10-01,0.23549579855192349,0.31781853300114304,0.16258515245516514,0.06103257320900268,0.2134647186000307,0.2112143758767644,0.06339137419870511,0.14700464234409982,0.024405677711856644,0.03290261955089391
2014-10-02,0.22614873612871045,0.3139374917458452,0.16037346776478123,0.052731043900213104,0.20965706305984955,0.21781791861613176,0.05195002842595331,0.1457437922626923,0.00486063981178364,0.01877704343197517
2014-10-03,0.2391702326475471,0.3150097225045646,0.16645125567565477,0.05988230402780892,0.20888911011851552,0.22873082539415712,0.053035914716085264,0.15009931239350127,0.00036335016312705193,0.03941702216764176
2014-10-06,0.23534075907509688,0.31223096655854865,0.16592965190597275,0.05530640570516887,0.19685489651052213,0.23927859049050348,0.062240300920815006,0.1603186307218043,0.002784695099592671,0.04192447194985882
2014-10-07,0.24562896902105424,0.3192293827271083,0.17083485425426925,0.06601729755898633,0.18937633395285403,0.2219353409614695,0.05296608970771932,0.16016414332911078,6.573662206998954e-05,0.032486843990152225
2014-10-08,0.23770899282174285,0.32934242934947,0.16787276521424532,0.06193575829226239,0.1906574661829803,0.21928759826840127,0.048128282235070596,0.16142163330329562,0.012205098017971094,0.037866174586445256
2014-10-09,0.23093311649506743,0.33742262621004604,0.15356390209839277,0.06042048722185123,0.199930936389783,0.2016513237299229,0.04743263155737831,0.16789149066826048,0.007775713459433176,0.028390096602108228
2014-10-10,0.23524924359125077,0.3329781380075234,0.15226500989990144,0.062445391473970435,0.20528781269579288,0.20249837729186293,0.050511388162581605,0.1554985051775204,0.01728096502093801,0.03480793594589815
2014-10-13,0.24782250167181918,0.33088833786206495,0.1504870789252426,0.059295596623007985,0.20552467835413202,0.19513283487821864,0.05656467238749019,0.1529992562473692,0.014804081594439245,0.03908700170966495
2014-10-14,0.2384969957765335,0.32718132982510506,0.14877050547769732,0.055982231681485306,0.20548271786737748,0.18866369183346055,0.059209274238478216,0.15561055183260875,0.017683903379810628,0.026372289768294088
2014-10-15,0.23337309503624715,0.3326096577148846,0.14917980438192457,0.0582482232805519,0.20854372859763348,0.19103865859036828,0.06127070979866711,0.1666345859519578,0.02008229078639645,0.031393944070720936
2014-10-16,0.249490179314791,0.3283616635127996,0.14371990951435976,0.052157461675837125,0.2168766480296902,0.20613543673680357,0.06840944914000091,0.16001384577174727,0.014698220705655851,0.028763930582625274
2014-10-17,0.26749839095438943,0.3430381004861742,0.15934184288276154,0.04923106895432472,0.2214568405192927,0.21351285346334303,0.07557567092680473,0.17464337064394897,0.015481997607065479,0.028804385375654995
2014-10-20,0.2793565383629917,0.3408638680269548,0.14832856486005874,0.03954095041561145,0.23408123186369534,0.21921620116629192,0.06610784809752324,0.1803560182699877,0.022564944097098305,0.022862357164472158
2014-10-21,0.2715058727738018,0.35714066857214044,0.15581928342506424,0.05381676473201802,0.2435404185241008,0.23107710999922682,0.07738240152532505,0.1937321211563301,0.01991808170026399,0.03208641032629855
2014-10-22,0.2633145214553698,0.35327241668802567,0.15510229364430161,0.054819384492979184,0.24553103939316467,0.22974301424830812,0.08299281615907095,0.18279071931463364,0.024983608284618875,0.03457758929760302
2014-10-23,0.2768579782837074,0.3311699359615641,0.16127724577259217,0.06810719385488562,0.2425965284827798,0.2304282917770335,0.08440627705703063,0.17576638937352307,0.03490945389156708,0.0451496893726
2014-10-24,0.2685130564759721,0.31121926360368934,0.15965264907167898,0.05944292665180595,0.24415914337227806,0.23110413309117117,0.08545736512513225,0.17851119426264295,0.028216699358423192,0.050332082124879385
2014-10-27,0.27452114117309456,0.30652342567179847,0.15477185235679225,0.06388893096641746,0.24331956187463333,0.22666001854373308,0.08357861487959628,0.176215371880859,0.03785305017208418,0.04136544019293087
2014-10-28,0.2742963943997022,0.29840697643965397,0.15703825265426707,0.0684808597267903,0.24823369656022964,0.22594418706226094,0.08379614578974492,0.17113976457010716,0.03287968362736193,0.02920113904709365
2014-10-29,0.2813148976591654,0.31964647840795346,0.16298367225725774,0.07883835020701047,0.26482219054385736,0.22778881576029186,0.09104170908513254,0.1728956705329534,0.026850103662030556,0.04206967274617979
2014-10-30,0.2884623680491756,0.32893814505744323,0.16591096135410188,0.08323280224898877,0.28510610100875633,0.22620732404733435,0.0807604443138843,0.19223767525112567,0.035192997865599596,0.04927958044195879
2014-10-31,0.29312784235131484,0.3314038872404409,0.17138119319520895,0.07181323274898621,0.28307311799313795,0.23486225781229875,0.06680339803783175,0.17927850206002094,0.028581178707054455,0.03862879805665931
2014-11-03,0.29775082321003277,0.34349579788705686,0.17566037696864933,0.06019284834579808,0.28568432430894375,0.23485520832289897,0.06844364480176623,0.1889364376234901,0.031188375928884016,0.03494984057592654
2014-11-04,0.30549590572417595,0.356155789497168,0.16275172915166847,0.06433700355544136,0.28542632727202966,0.23972536003462386,0.0734656629372572,0.19092463754726174,0.03154885036444943,0.02328400219060711
2014-11-05,0.300673094163892,0.36930042538299357,0.13867145415882942,0.06058044045460975,0.29252641112597044,0.23421347062407905,0.0693783300105264,0.18802026664728966,0.04121042988379142,0.022807748659837035
2014-11-06,0.29504849459005333,0.37783477089581186,0.1431331505146094,0.06023658725433667,0.28967939909355744,0.23105253836536632,0.07184036729977561,0.182922125749424,0.04281872701095191,0.026834068217811202
2014-11-07,0.2976501547419882,0.38361838467172604,0.13209637808736052,0.061908838579239456,0.276963932751243,0.220660644697654,0.06882966424172121,0.1844412410056584,0.04994971043630225,0.026480798409530548
2014-11-10,0.301990960179109,0.3892330006144542,0.12812905594110569,0.06897529949257653,0.30400428114938194,0.22227155217217787,0.07030002508054944,0.19250772534137472,0.04607195545062859,0.03206550110817652
2014-11-11,0.30227134096068053,0.38142318434664346,0.1210852172315513,0.07076535192211186,0.3029112060362099,0.20809963192913505,0.07290024368687908,0.19371234214284794,0.04688634277890169,0.034487795303829616
2014-11-12,0.2931738641131313,0.37134944754102217,0.13142523191409072,0.07055638962122224,0.30415747968474527,0.21120052415014423,0.07346421539259418,0.1981697346055442,0.039362749811704845,0.03256659552480157
2014-11-13,0.2898106733932596,0.375121125440288,0.13158813811988979,0.06737735835330638,0.29734092683028746,0.21241233416261163,0.06706428156361022,0.19687159290929968,0.038407111333305766,0.026348690847642464
2014-11-14,0.28971781522980256,0.3786748330704204,0.13849071382303557,0.0750910582035158,0.29693451671537097,0.2130677240796941,0.0825970896668613,0.21412912005357176,0.04155093948400079,0.03281464498663467
2014-11-17,0.29444124277892214,0.36687652972787543,0.13155057211585452,0.06596343781295455,0.2965841413508109,0.2185951213171755,0.0926212822423067,0.21997881731909352,0.040697396274798514,0.036209965733412064
