,CBA-WBC,CBA-ANZ,CBA-NAB,CBA-MQG,WBC-ANZ,WBC-NAB,WBC-MQG,ANZ-NAB,ANZ-MQG,NAB-MQG
2020-12-23,0.5708629237408122,0.6590774836654176,0.6086722705114177,0.21086096823365685,0.9854917733343621,1.015750292350376,0.21413970996984522,1.0002897466455198,0.27454928173024096,0.25923602002541235
2020-12-24,0.5685132337945107,0.6656173120922108,0.6195435301275498,0.20183507604245166,0.9779964371472969,1.007139124009378,0.20060314233168008,1.003098536135529,0.27213186248367294,0.2513693582368004
2020-12-28,0.5618796002153083,0.6499443262401005,0.6157922079640792,0.1889942903823023,0.9690070972882248,1.0020242985553898,0.20450239184694396,0.9824457110974716,0.2684402283143402,0.2497610297724444
2020-12-29,0.5742040771383671,0.6584212360410111,0.618431161338836,0.18537962756926007,0.9632099056392125,1.0067278006981784,0.2086236453922401,0.9795595073749805,0.27961930131725155,0.2368663982101491
2020-12-30,0.5740261408464726,0.6556973339436422,0.6242831552300261,0.18653444494561167,0.9681534142724274,0.9975511795091825,0.21514985592470626,0.9675107555767903,0.2867843919690426,0.24502800837095506
2020-12-31,0.5753450026707388,0.6576961899671686,0.6259369283821952,0.18729176294206917,0.9609646467277444,0.9968671885648761,0.21375113815506075,0.969498023272555,0.2921991484429739,0.2431040293250275
2021-01-04,0.5939465742367709,0.6635966509923668,0.6465247086378402,0.19338336569699677,0.9635534369261518,0.9981250626619955,0.21045736459492237,0.9767360714696349,0.28592948564735965,0.24967689980695962
2021-01-05,0.5936192808886334,0.6565378465802632,0.6508203347603478,0.1950736441874139,0.9770192176915176,0.9947457897226593,0.22365236981010717,0.9716160191241539,0.28551640381974974,0.2520534092422706
2021-01-06,0.5866995389542425,0.6524631514346332,0.6390367348216148,0.19344257934985887,0.9672105430268856,0.9900084849621738,0.22534715073680633,0.9598129791657048,0.29603849909902025,0.2603077000928137
2021-01-07,0.5795030090745522,0.6388884383615133,0.6242452233397671,0.18524591377549848,0.962652613233588,0.9827074939519216,0.21494549109479433,0.9431172839942376,0.28963092347932606,0.26312013231419873
2021-01-08,0.5864324794881947,0.6352422561405462,0.6354795441869159,0.18795677400061628,0.9539867016104946,0.9867684762720994,0.21160592472242157,0.9407431558503943,0.28915504347022103,0.2671270904505114
2021-01-11,0.5686985778950543,0.6255202880003652,0.641782986837304,0.18189071649269128,0.9458793358162556,0.9758610542562952,0.18916021776920489,0.9383424824767412,0.25718846811012275,0.2590175123962908
2021-01-12,0.5558728344967919,0.6246123299148449,0.6278280805271592,0.17534115152220564,0.9397253185631406,0.974023669355138,0.1698588504127585,0.928597220034858,0.23555485514532837,0.23637143898822277
2021-01-13,0.5447041602988831,0.6165579399117811,0.6245234308703282,0.1657526162403049,0.9348898945647264,0.9721017058351082,0.14952869165714522,0.9140056582261569,0.2146489033922656,0.22632931630254727
